Year,BOM_id,Movie,W_01,W_02,W_03,W_04,W_05,W_06,W_07,W_08,W_09,W_10,W_11,W_12,W_13,W_14,W_15,W_16,W_17,W_18,W_19,W_20,W_21,W_22,W_23,W_24,W_25,W_26,W_27,W_28,W_29,W_30,W_31,W_32,W_33,W_34,W_35,W_36,W_37,W_38,W_39,W_40,W_41,W_42,W_43,W_44,W_45,W_46,W_47,W_48,W_49,W_50,W_51,W_52,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52
17,geostorm,Geostorm,17878368,7856973,4343551,2180270,558331,182552,102172,196428,125886,98827,106388,70414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17878368,25735341,30078892,32259162,32817493,33000045,33102217,33298645,33424531,33523358,33629746,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160,33700160
17,fistfight,Fist Fight,16874827,8551348,3764321,1887252,684102,138222,173200,113745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16874827,25426175,29190496,31077748,31761850,31900072,32073272,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017,32187017
17,kidnap2015,Kidnap (2017),14169283,7396400,4103655,2073530,2258247,299767,164721,58072,19537,73706,41577,26188,15635,10163,7626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14169283,21565683,25669338,27742867,30001115,30300882,30465603,30523675,30543212,30616918,30658495,30684683,30700318,30710481,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107,30718107
17,mountainbetweenus,The Mountain Between Us,14852922,7925963,3942958,1772944,681134,380221,179660,128155,82334,342534,59730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14852922,22778885,26721843,28494787,29175921,29556142,29735802,29863957,29946291,30288825,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555,30348555
17,itonya,"I, Tonya",377365,275768,1124848,1195706,3725129,4949901,4227398,4207770,3593140,2427094,1409654,875319,857245,387308,186359,96386,42584,35692,19873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377365,653133,1777981,2973691,6698816,11648717,15874742,20083885,23677025,26104119,27513773,28389092,29246337,29633645,29820004,29916390,29958974,29994666,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539,30014539
17,mollysgame,Molly's Game,3027513,4189047,9612537,5829412,2342924,1264502,1186768,701449,315937,194714,115941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3027513,7216560,16829097,22658509,25001433,26265935,27452703,28154152,28470089,28664803,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744,28780744
17,rings,Rings,15672286,7750932,3186256,865824,168931,60459,88330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15672286,23423218,26609474,27475298,27644229,27704688,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018,27793018
17,homeagain,Home Again,11801084,7234747,4389734,2359781,848680,224628,76563,57941,27126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11801084,19035831,23425565,25785346,26634026,26858654,26935217,26993158,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284,27020284
17,thehouse,The House,13815678,7518880,2691690,689180,316474,157366,192323,134529,68384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13815678,21334558,24026248,24715428,25031902,25189268,25381591,25516120,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504,25584504
17,gifted,Gifted,1370022,4844770,6315233,4655306,2878702,2070025,1109380,645907,283007,178595,117759,90641,73297,48456,36603,29727,21034,16616,11838,4294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370022,6214792,12530025,17185331,20064033,22134058,23243438,23889345,24172352,24350947,24468706,24559347,24632644,24681100,24717703,24747430,24768464,24785080,24796918,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212,24801212
17,thebyebyeman,The Bye Bye Man,16559630,4139020,1345766,282485,68905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16559630,20698650,22044416,22326901,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806,22395806
17,rockthatbody,Rough Night,11934947,7130700,2167555,454105,154016,45108,34075,54096,54219,48883,27939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11934947,19065647,21233202,21687307,21841323,21886431,21920506,21974602,22028821,22077704,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643,22105643
17,leap,Leap!,6494803,6879633,3167350,2760768,1124656,577819,321496,124796,69302,31165,104478,95461,75165,25510,5668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6494803,13374436,16541786,19302554,20427210,21005029,21326525,21451321,21520623,21551788,21656267,21751727,21826892,21852402,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070,21858070
17,beautyandthebeast2017,Beauty and the Beast (2017),228605887,119310955,59377192,33721717,20108633,12575849,8951382,6679549,6047885,3621386,2478036,1011975,602568,443415,246113,142890,88733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228605887,347916842,407294034,441015751,461124384,473700233,482651615,489331164,495379049,499000435,501478471,502490446,503093014,503536429,503782542,503925432,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165,504014165
17,jumanji2016,Jumanji: Welcome to the Jungle,16605967,102345226,89421473,47763243,40809239,24712055,19985549,14189119,13846694,11955650,7067138,5806667,4115578,2194852,1272289,1120354,553737,240395,167639,112937,86858,65444,42782,34595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16605967,118951193,208372666,256135909,296945148,321657203,341642752,355831871,369678565,381634215,388701353,394508020,398623598,400818450,402090739,403211093,403764830,404005225,404172864,404285801,404372659,404438103,404480885,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480,404515480
17,spiderman2017,Spider-Man: Homecoming,163070314,66631267,35205224,21200971,14245918,9447687,6316701,4283464,5286248,2699454,2406414,1324655,734787,392324,370987,206645,128876,106778,79244,43995,19187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163070314,229701581,264906805,286107776,300353694,309801381,316118082,320401546,325687794,328387248,330793662,332118317,332853104,333245428,333616415,333823060,333951936,334058714,334137958,334181953,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140,334201140
17,marvel2017,Thor: Ragnarok,154989707,70606463,35191107,20960322,13117465,8529056,4896638,2079481,1574547,696534,557211,314478,238264,339952,306899,276878,172243,145858,65186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154989707,225596170,260787277,281747599,294865064,303394120,308290758,310370239,311944786,312641320,313198531,313513009,313751273,314091225,314398124,314675002,314847245,314993103,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289,315058289
17,dcfilm1117,Justice League,130813383,49942538,21709450,12820976,6337108,2725511,2126673,730304,370127,167276,392440,255307,225379,188621,106631,65573,46998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130813383,180755921,202465371,215286347,221623455,224348966,226475639,227205943,227576070,227743346,228135786,228391093,228616472,228805093,228911724,228977297,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295,229024295
17,furious8,The Fate of the Furious,124896220,48435355,25275955,11126400,6976370,4340570,2267065,746930,661010,327005,237990,296470,177425,95385,78350,52460,17425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124896220,173331575,198607530,209733930,216710300,221050870,223317935,224064865,224725875,225052880,225290870,225587340,225764765,225860150,225938500,225990960,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385,226008385
17,chrisnolan2017,Dunkirk,74706220,41249518,26351813,16500528,9720951,6100515,6530734,2676373,1872655,841642,486340,362886,230658,160056,89572,68018,80403,16664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74706220,115955738,142307551,158808079,168529030,174629545,181160279,183836652,185709307,186550949,187037289,187400175,187630833,187790889,187880461,187948479,188028882,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546,188045546
17,lego2,The LEGO Batman Movie,64566314,49440264,22975223,14221859,11519692,6147900,3055311,1018157,496948,531071,417688,357361,231264,195439,214036,223542,138315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64566314,114006578,136981801,151203660,162723352,168871252,171926563,172944720,173441668,173972739,174390427,174747788,174979052,175174491,175388527,175612069,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384,175750384
17,greatestshowman,The Greatest Showman,4598731,28917255,29588386,19649496,19726739,14494625,12699940,10460698,9242486,7988514,4574573,3758958,2869217,1679070,1120814,1221930,479043,305221,203812,141006,100089,92404,52559,33924,26952,18600,51110,164892,45086,3802,3572,26670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4598731,33515986,63104372,82753868,102480607,116975232,129675172,140135870,149378356,157366870,161941443,165700401,168569618,170248688,171369502,172591432,173070475,173375696,173579508,173720514,173820603,173913007,173965566,173999490,174026442,174045042,174096152,174261044,174306130,174309932,174313504,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174,174340174
17,legendary2016,Kong: Skull Island,81275294,37801944,19970966,11681520,7847680,3846542,1941440,1426694,680570,377352,262107,431586,292610,216507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81275294,119077238,139048204,150729724,158577404,162423946,164365386,165792080,166472650,166850002,167112109,167543695,167836305,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812,168052812
17,planetoftheapes16,War for the Planet of the Apes,77350914,30961715,15967626,9348238,5318710,2926692,1380868,1623942,633805,474944,330205,182425,110987,87945,61349,48585,34761,21625,11394,3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77350914,108312629,124280255,133628493,138947203,141873895,143254763,144878705,145512510,145987454,146317659,146500084,146611071,146699016,146760365,146808950,146843711,146865336,146876730,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162,146880162
17,wonder,Wonder,47133059,28399564,16320483,12003632,9101012,5351115,5948221,3131488,1966127,777739,587075,328835,413544,316838,221438,166499,162687,93453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47133059,75532623,91853106,103856738,112957750,118308865,124257086,127388574,129354701,130132440,130719515,131048350,131461894,131778732,132000170,132166669,132329356,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809,132422809
17,girltrip,Girls Trip,45439220,28585800,16648485,9468640,5663380,3453990,3298955,1208785,811415,314440,151875,63530,63070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45439220,74025020,90673505,100142145,105805525,109259515,112558470,113767255,114578670,114893110,115044985,115108515,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585,115171585
17,babydriver,Baby Driver,9029105,35103967,20268785,13832082,9762249,6504742,4090997,2241514,1305505,1916310,2087022,636130,433152,327088,180416,77664,29134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9029105,44133072,64401857,78233939,87996188,94500930,98591927,100833441,102138946,104055256,106142278,106778408,107211560,107538648,107719064,107796728,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862,107825862
17,daddyshome2,Daddy's Home 2,35776447,23643004,15894995,9845013,7620523,5495574,2594251,1591695,590453,280825,265704,188312,125073,117574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35776447,59419451,75314446,85159459,92779982,98275556,100869807,102461502,103051955,103332780,103598484,103786796,103911869,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443,104029443
17,annabelle2,Annabelle: Creation,48544221,21986163,11145214,10591412,5033351,3076335,890334,374061,176402,148904,78350,47454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48544221,70530384,81675598,92267010,97300361,100376696,101267030,101641091,101817493,101966397,102044747,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201,102092201
17,bladerunnersequel,Blade Runner 2049,45478387,21371816,10570582,5800345,3370167,2059166,1010328,722971,604101,397391,139303,83117,92350,147708,104306,67964,34157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45478387,66850203,77420785,83221130,86591297,88650463,89660791,90383762,90987863,91385254,91524557,91607674,91700024,91847732,91952038,92020002,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159,92054159
17,theemojimovie,The Emoji Movie,37101704,19885243,10430405,6664119,3795243,3580144,1453177,1241086,500862,315816,338692,228370,167576,120440,103691,91269,54945,16731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37101704,56986947,67417352,74081471,77876714,81456858,82910035,84151121,84651983,84967799,85306491,85534861,85702437,85822877,85926568,86017837,86072782,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513,86089513
17,ferdinand,Ferdinand,19482884,22677221,20609013,9258976,5458122,2044638,1233779,832920,488844,483012,294928,306527,388499,242696,193441,162968,90288,49258,36960,19474,14620,15251,15704,10357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19482884,42160105,62769118,72028094,77486216,79530854,80764633,81597553,82086397,82569409,82864337,83170864,83559363,83802059,83995500,84158468,84248756,84298014,84334974,84354448,84369068,84384319,84400023,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380,84410380
17,mummy2016,The Mummy (2017),42610700,20072970,9033170,5093430,1813760,559775,345890,278805,204475,88150,126770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42610700,62683670,71716840,76810270,78624030,79183805,79529695,79808500,80012975,80101125,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895,80227895
17,alienparadiselost,Alien: Covenant,46822181,16397303,6192728,2773773,807476,487847,275806,138831,120906,94612,61013,44422,19815,12825,12493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46822181,63219484,69412212,72185985,72993461,73481308,73757114,73895945,74016851,74111463,74172476,74216898,74236713,74249538,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031,74262031
17,badmomschristmas,A Bad Moms Christmas,4526106,23837520,15658529,10727887,6601781,4768783,3621333,1616653,375340,264708,112019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4526106,28363626,44022155,54750042,61351823,66120606,69741939,71358592,71733932,71998640,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659,72110659
17,theshapeofwater,The Shape of Water,231008,1651556,2683101,7574490,6413309,5168428,4287155,3969698,8301305,6485641,4813023,2607130,1944225,2607414,3295499,1139518,376554,149974,81316,48308,24333,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231008,1882564,4565665,12140155,18553464,23721892,28009047,31978745,40280050,46765691,51578714,54185844,56130069,58737483,62032982,63172500,63549054,63699028,63780344,63828652,63852985,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435,63859435
17,baywatch,Baywatch,4606514,28617924,13240697,7082365,2360389,1114858,396347,298877,211373,130842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4606514,33224438,46465135,53547500,55907889,57022747,57419094,57717971,57929344,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186,58060186
17,darkesthour2017,Darkest Hour,71755,231726,151427,1035940,1362229,9794210,9388820,9179445,6847625,4249230,4110750,3456935,2361600,1478150,1134375,968533,383695,154855,66885,25825,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71755,303481,454908,1490848,2853077,12647287,22036107,31215552,38063177,42312407,46423157,49880092,52241692,53719842,54854217,55822750,56206445,56361300,56428185,56454010,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410,56468410
