Year,BOM_id,Movie,W_01,W_02,W_03,W_04,W_05,W_06,W_07,W_08,W_09,W_10,W_11,W_12,W_13,W_14,W_15,W_16,W_17,W_18,W_19,W_20,W_21,W_22,W_23,W_24,W_25,W_26,W_27,W_28,W_29,W_30,W_31,W_32,W_33,W_34,W_35,W_36,W_37,W_38,W_39,W_40,W_41,W_42,W_43,W_44,W_45,W_46,W_47,W_48,W_49,W_50,W_51,W_52,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52
2018,annihilation,Annihilation,14986742,7957772,4950229,2623662,1294566,532749,237210,149371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14986742,22944514,27894743,30518405,31812971,32345720,32582930,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301,32732301
2018,untitledtylerperrymovie,Nobody's Fool,17736108,8891510,2921555,1138886,526715,368164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17736108,26627618,29549173,30688059,31214774,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938,31582938
2018,supertroopers2,Super Troopers 2,18484929,5145772,2769876,1411779,1487719,736820,339986,131551,58286,27264,15348,8066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18484929,23630701,26400577,27812356,29300075,30036895,30376881,30508432,30566718,30593982,30609330,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396,30617396
2018,wbanimation62018,Teen Titans Go! To The Movies,15924557,7851987,2774808,1187487,661630,488581,264527,190940,115598,73555,28671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15924557,23776544,26551352,27738839,28400469,28889050,29153577,29344517,29460115,29533670,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341,29562341
2018,robinhood2018,Robin Hood (2018),5102325,11925357,6676511,4879640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5102325,17027682,23704193,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833,28583833
2018,winchester,Winchester,12127358,7502821,3175595,1223064,675185,233124,67499,87170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12127358,19630179,22805774,24028838,24704023,24937147,25004646,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816,25091816
2018,whiteboyrick,White Boy Rick,12410368,6919413,3418305,947251,217429,35973,43763,18686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12410368,19329781,22748086,23695337,23912766,23948739,23992502,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188,24011188
2018,greenbook,Green Book,2358981,7755510,5927420,5838455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358981,10114491,16041911,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366,21880366
2018,proudmary,Proud Mary,13281604,4642264,1722065,732378,350949,59479,55221,33053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13281604,17923868,19645933,20378311,20729260,20788739,20843960,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013,20877013
2018,superfly,Superfly,2141317,9775078,5062724,2229281,925990,295515,79225,13014,22972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141317,11916395,16979119,19208400,20134390,20429905,20509130,20522144,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116,20545116
2018,badtimesattheelroyale,Bad Times At The El Royale,10041801,5151935,1984366,424192,138186,49949,30295,18391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10041801,15193736,17178102,17602294,17740480,17790429,17820724,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115,17839115
2018,paulapostleofchrist,"Paul, Apostle of Christ",8030838,5200013,2552448,896820,491527,170023,107735,77165,33906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8030838,13230851,15783299,16680119,17171646,17341669,17449404,17526569,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475,17560475
2018,chappaquiddick,Chappaquiddick,7981382,4473719,2658740,1053548,550921,366600,130712,88426,48103,14357,8594,8443,4219,2725,2406,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7981383,12455101,15113841,16167389,16718310,17084910,17215622,17304048,17352151,17366508,17375102,17383545,17387764,17390489,17392895,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844,17394844
2018,marvel0518,Avengers: Infinity War,338332540,147679563,80348856,38833679,27304294,15398767,11006251,8080499,4098263,2846762,1473963,1030085,722556,660755,399274,274762,139811,76484,81539,26779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338332540,486012103,566360959,605194638,632498932,647897699,658903950,666984449,671082712,673929474,675403437,676433522,677156078,677816833,678216107,678490869,678630680,678707164,678788703,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482,678815482
2018,jurassicworldsequel,Jurassic World: Fallen Kingdom,204787335,99970330,43024550,25119290,17876995,10829575,6061870,2927420,1671330,1016445,2154715,560225,376535,245530,147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204787335,304757665,347782215,372901505,390778500,401608075,407669945,410597365,412268695,413285140,415439855,416000080,416376615,416622145,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345,416769345
2018,grinch2017,Dr. Seuss' The Grinch (2018),88376280,61726490,35676425,22505980,19424535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88376280,150102770,185779195,208285175,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710,227709710
2018,ant-manandthewasp,Ant-Man and the Wasp,103985225,44513067,26225835,14557308,10188909,6275306,3921049,2493759,2042743,814590,520415,352666,345954,193114,120289,64795,33716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103985225,148498292,174724127,189281435,199470344,205745650,209666699,212160458,214203201,215017791,215538206,215890872,216236826,216429940,216550229,216615024,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740,216648740
2018,venom2018,Venom (2018),107102151,45917944,23462219,14331034,10570255,6717440,2830020,959589,520514,423810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107102151,153020095,176482314,190813348,201383603,208101043,210931063,211890652,212411166,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976,212834976
2018,aquietplace,A Quiet Place,67035885,43322826,27164590,14771085,10858248,8983679,5562066,4050819,2711145,1638464,598698,278990,333133,222628,137903,171053,183149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67035885,110358711,137523301,152294386,163152634,172136313,177698379,181749198,184460343,186098807,186692505,186976495,187309628,187532256,187670159,187841212,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361,188024361
2018,crazyrichasians,Crazy Rich Asians,8766769,43042178,36918441,33894777,18229739,12072579,8607292,5543167,3214426,1420833,764864,486695,329658,313126,190381,112764,55267,31605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8766769,51808947,88727388,122622165,140851904,152924483,161531775,167074942,170289368,171710201,172475065,172961760,173291418,173604544,173794925,173907689,173962956,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561,173994561
2018,halloween2018,Halloween (2018),94656400,44737305,13576140,5126295,892890,147420,74825,67285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94656400,139393705,152969845,158096140,158989030,159136450,159211275,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560,159278560
2018,wreckitralph2,Ralph Breaks the Internet,28512771,65025462,31179652,20157993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28512771,93538233,124717885,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878,144875878
2018,wbeventfilm2018c,Ocean's 8,59620170,29115590,17936421,14794047,7879708,4718576,2593403,1075262,462291,384699,296260,192552,171482,85603,51698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59620170,88735760,106672181,121466228,129345936,134064512,136657915,137733177,138195468,138580167,138876427,139068979,139240461,139326064,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762,139377762
2018,mammamia2,Mamma Mia! Here We Go Again,55424525,26820025,15764650,9808290,5537620,3093010,2021220,906595,550900,420055,180100,107945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55424525,82244550,98009200,107817490,113355110,116448120,118469340,119375935,119926835,120346890,120526990,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935,120634935
2018,peterrabbit,Peter Rabbit,30972542,27773160,15314674,12597430,10582462,7026447,4379411,3663868,1172658,510911,361131,270649,203676,149079,98246,82592,53834,40654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30972542,58745702,74060376,86657806,97240268,104266715,108646126,112309994,113482652,113993563,114354694,114625343,114829019,114978098,115076344,115158936,115212770,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424,115253424
2018,ladisneyfairytale22018,A Wrinkle in Time,44494654,21347953,12713807,8416342,4123464,1890399,962427,1136535,570295,1549566,239754,370433,224678,187820,2071799,129606,49076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44494654,65842607,78556414,86972756,91096220,92986619,93949046,95085581,95655876,97205442,97445196,97815629,98040307,98228127,100299926,100429532,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608,100478608
2018,creed2,Creed II,20432297,43903987,21813113,13334749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20432297,64336284,86149397,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146,99484146
2018,disneyfairytale2017,Disney's Christopher Robin,37589317,20428093,13271373,9120085,8120222,4464397,2842310,1365700,465885,784062,206999,83507,129099,177735,90115,53489,22654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37589317,58017410,71288783,80408868,88529090,92993487,95835797,97201497,97667382,98451444,98658443,98741950,98871049,99048784,99138899,99192388,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042,99215042
2018,smallfoot,Smallfoot,27860945,20447276,11442814,8090015,5838251,5122252,2131615,635164,424594,255026,212802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27860945,48308221,59751035,67841050,73679301,78801553,80933168,81568332,81992926,82247952,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754,82460754
2018,purge4,The First Purge,13905945,26472025,14833395,8042510,3574205,1355380,429410,196445,120385,156625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13905945,40377970,55211365,63253875,66828080,68183460,68612870,68809315,68929700,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325,69086325
2018,bookclub,Book Club,22208010,18308738,12157376,7475969,3589119,1714420,1285494,765312,508746,318589,151463,83060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22208010,40516748,52674124,60150093,63739212,65453632,66739126,67504438,68013184,68331773,68483236,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296,68566296
2018,skyscraper,Skyscraper,35789120,17960640,8480405,3280710,946970,438775,308355,248395,153645,104565,84775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35789120,53749760,62230165,65510875,66457845,66896620,67204975,67453370,67607015,67711580,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355,67796355
2018,unirratedcomedy,Blockers,26633670,14633375,9004445,4200010,2540135,1563840,618750,303915,195090,146285,77930,124400,42655,51560,7070,4200,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26633670,41267045,50271490,54471500,57011635,58575475,59194225,59498140,59693230,59839515,59917445,60041845,60084500,60136060,60143130,60147330,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900,60147900
2018,mazerunner3,Maze Runner: The Death Cure,29560199,13457930,8461997,3886478,1257607,642989,268795,147119,126002,93204,62862,36752,22345,8164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29560199,43018129,51480126,55366604,56624211,57267200,57535995,57683114,57809116,57902320,57965182,58001934,58024279,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443,58032443
2018,instantfamily,Instant Family,23254178,15523591,9782973,7937312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23254178,38777769,48560742,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054,56498054
2018,asimplefavor,A Simple Favor,22162414,14304394,9112548,5078152,1884182,533630,221170,98777,100904,52415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22162414,36466808,45579356,50657508,52541690,53075320,53296490,53395267,53496171,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586,53548586
2018,lifeoftheparty,Life of the Party ,23311507,10673479,8860644,5315947,3240191,719685,182460,109034,177124,124645,86561,54784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23311507,33984986,42845630,48161577,51401768,52121453,52303913,52412947,52590071,52714716,52801277,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061,52856061
2018,overboard2018,Overboard (2018),19493977,12754593,6245843,5053781,2879385,1704205,692193,1149969,342177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19493977,32248570,38494413,43548194,46427579,48131784,48823977,49973946,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123,50316123
