Year,BOM_id,Movie,W_01,W_02,W_03,W_04,W_05,W_06,W_07,W_08,W_09,W_10,W_11,W_12,W_13,W_14,W_15,W_16,W_17,W_18,W_19,W_20,W_21,W_22,W_23,W_24,W_25,W_26,W_27,W_28,W_29,W_30,W_31,W_32,W_33,W_34,W_35,W_36,W_37,W_38,W_39,W_40,W_41,W_42,W_43,W_44,W_45,W_46,W_47,W_48,W_49,W_50,W_51,W_52,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52
16,purge3,The Purge: Election Year,46410275,18511385,9320560,3410850,1010150,268275,110945,42190,41680,46375,12260,16830,5120,5155,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46410275,64921660,74242220,77653070,78663220,78931495,79042440,79084630,79126310,79172685,79184945,79201775,79206895,79212050,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375,79213375
16,petesdragon2016,Pete's Dragon (2016),31561269,15872109,10318561,9296714,3715872,2578817,1084316,401473,238322,159418,127524,105722,124366,250022,217647,118241,43951,18807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31561269,47433378,57751939,67048653,70764525,73343342,74427658,74829131,75067453,75226871,75354395,75460117,75584483,75834505,76052152,76170393,76214344,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151,76233151
16,booamadeahalloween,Boo! A Madea Halloween,35344343,21845712,9668024,4134742,1502211,369722,158005,60439,123145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35344343,57190055,66858079,70992821,72495032,72864754,73022759,73083198,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343,73206343
16,badrobot2016,10 Cloverfield Lane,32676639,17334158,8802263,6162480,3759141,1440070,774997,394644,166414,274461,161535,136196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32676639,50010797,58813060,64975540,68734681,70174751,70949748,71344392,71510806,71785267,71946802,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998,72082998
16,hacksawridge,Hacksaw Ridge,21489321,14614971,10610558,7150106,4697492,3335656,1474772,835969,678500,315138,208955,121891,583034,353801,148539,261179,77893,251840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21489321,36104292,46714850,53864956,58562448,61898104,63372876,64208845,64887345,65202483,65411438,65533329,66116363,66470164,66618703,66879882,66957775,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615,67209615
16,nowyouseeme2,Now You See Me 2,31712529,14691685,9335231,5089768,2024319,1129003,459480,192072,89362,199680,152411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31712529,46404214,55739445,60829213,62853532,63982535,64442015,64634087,64723449,64923129,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540,65075540
16,michelledarnell,The Boss,30181910,13246295,8432920,5491335,2609240,1641770,856630,337595,156935,122930,74995,60415,34960,21985,12030,2910,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30181910,43428205,51861125,57352460,59961700,61603470,62460100,62797695,62954630,63077560,63152555,63212970,63247930,63269915,63281945,63284855,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885,63285885
16,miraclesfromheaven,Miracles from Heaven,3557053,21052960,14662914,9733692,6024381,2654786,1446623,695779,325389,227714,382126,380274,171126,126616,80804,69749,49269,37919,25949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3557053,24610013,39272927,49006619,55030812,57685786,59132409,59828188,60153577,60381291,60763417,61143691,61314817,61441433,61522237,61591986,61641255,61679174,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123,61705123
16,whyhim,Why Him?,24558587,17500966,9773494,5032411,1512559,495494,255777,161139,105211,178416,427505,268016,54211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24558587,42059553,51833047,56865458,58378017,58873511,59129288,59290427,59395638,59574054,60001559,60269575,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786,60323786
16,jackreacher2,Jack Reacher: Never Go Back,30129177,13530823,7601711,4407474,1387515,477404,331413,297560,189220,142854,131963,69962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30129177,43660000,51261711,55669185,57056700,57534104,57865517,58163077,58352297,58495151,58627114,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076,58697076
16,mebeforeyou,Me Before You,27612578,14588276,7101897,3584044,1499339,703950,440231,370830,188938,109979,45013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27612578,42200854,49302751,52886795,54386134,55090084,55530315,55901145,56090083,56200062,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075,56245075
16,universalcomedy2016,Neighbors 2: Sorority Rising,29236580,14623645,7108000,3222640,572275,257380,188500,131710,66480,36015,9120,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29236580,43860225,50968225,54190865,54763140,55020520,55209020,55340730,55407210,55443225,55452345,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765,55455765
16,officechristmasparty,Office Christmas Party,23068267,13971335,10507073,5715676,1220716,165146,119281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23068267,37039602,47546675,53262351,54483067,54648213,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494,54767494
16,barbershop3,Barbershop: The Next Cut,25201492,13379148,7488203,3611859,2188728,1112162,401711,133525,205622,113942,81628,66316,45715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25201492,38580640,46068843,49680702,51869430,52981592,53383303,53516828,53722450,53836392,53918020,53984336,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051,54030051
16,lion,Lion,159148,163042,248884,282359,2979070,3960216,3249885,3539926,2787342,3335802,5580048,5969761,6752854,5382213,2932895,1943169,1075226,577212,289131,231043,132644,74628,82233,10174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159148,322190,571074,853433,3832503,7792719,11042604,14582530,17369872,20705674,26285722,32255483,39008337,44390550,47323445,49266614,50341840,50919052,51208183,51439226,51571870,51646498,51728731,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905,51738905
16,kuboandthetwostrings,Kubo and the Two Strings,17011378,10850058,9756244,4114294,3119599,1422203,620272,337601,146467,94218,182187,154170,111091,75782,27524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17011378,27861436,37617680,41731974,44851573,46273776,46894048,47231649,47378116,47472334,47654521,47808691,47919782,47995564,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088,48023088
16,warcraft,Warcraft,31191525,10564945,3532455,825210,657470,317320,136730,76920,45895,3270,7100,3595,2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31191525,41756470,45288925,46114135,46771605,47088925,47225655,47302575,47348470,47351740,47358840,47362435,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290,47365290
16,mikeanddave,Mike and Dave Need Wedding Dates,23823716,12134031,6579365,2268508,466833,181913,205474,104029,125858,55266,31087,13472,11528,8593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23823716,35957747,42537112,44805620,45272453,45454366,45659840,45763869,45889727,45944993,45976080,45989552,46001080,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673,46009673
16,ameyerschristmas,Almost Christmas,18380740,10618520,6647890,3189335,1763445,895495,394555,175205,93595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18380740,28999260,35647150,38836485,40599930,41495425,41889980,42065185,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780,42158780
16,pittcotillard,Allied,5024304,16853128,9756020,5575465,1898105,332183,280985,134059,161201,82614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024304,21877432,31633452,37208917,39107022,39439205,39720190,39854249,40015450,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064,40098064
16,risen,Risen,15703747,9062176,5379838,3180909,1767477,1183530,335847,101766,24025,16888,65263,43414,15153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15703747,24765923,30145761,33326670,35094147,36277677,36613524,36715290,36739315,36756003,36821466,36864880,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033,36880033
16,boy2016,The Boy (2016),13633916,9163768,5067903,4058391,1728301,1076279,506145,335470,165903,83480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13633916,22797684,27865587,31923978,33652279,34728558,35234703,35570173,35736076,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556,35819556
16,blumhouse3,Ouija: Origin of Evil,17568625,9820625,5120840,2090940,391940,70450,41600,22975,13170,3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17568625,27389250,32510090,34601030,34992970,35063420,35105020,35127995,35141165,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505,35144505
16,inferno2015,Inferno,19807930,8524085,4401458,897880,218723,137346,92539,27386,84919,81929,48239,21140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19807930,28332015,32733473,33631353,33850076,33987422,34079961,34107347,34192266,34274195,34322434,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574,34343574
16,patriotsday,Patriots Day,95412,385557,284445,158668,16715863,7891296,3579733,1509391,507088,449331,223751,85826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95412,480969,765414,924082,17639945,25531241,29110974,30620365,31127453,31576784,31800535,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361,31886361
16,collateralbeauty,Collateral Beauty,11001500,10654117,6899648,1760974,305013,109099,182497,103173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11001500,21655617,28555265,30316239,30621252,30730351,30912848,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021,31016021
16,whentheboughbreaks,When the Bough Breaks,17172732,6940617,3200567,1551964,599462,166433,16965,13850,58289,26724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17172732,24113349,27313916,28865880,29465342,29631775,29648740,29662590,29720879,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603,29747603
16,moonlight2016,Moonlight (2016),570793,1183905,1662962,1738390,2168847,1655460,1234394,886925,632134,564517,605934,594499,1693623,1032998,2179870,1428510,789635,896930,1332055,3141348,1258743,359998,114142,61062,32312,14873,13484,6589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570793,1754698,3417660,5156050,7324896,8980357,10214751,11101676,11733810,12298327,12904261,13498760,15192383,16225381,18405251,19833761,20623397,21520326,22852381,25993729,27252473,27612470,27726612,27787674,27819986,27834859,27848343,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932,27854932
16,florencefosterjenkins,Florence Foster Jenkins,10105743,6747552,4527624,3488884,1292879,615663,278279,150165,68262,75024,33695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10105743,16853295,21380919,24869803,26162682,26778345,27056624,27206789,27275051,27350075,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770,27383770
16,forest,The Forest,15333634,7973783,2193593,558484,167595,74957,117863,89828,47907,36617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15333634,23307417,25501010,26059494,26227089,26302046,26419909,26509737,26557644,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261,26594261
16,thewitch,The Witch,11608529,6802046,3498508,1439279,584356,251980,639382,182146,51508,40698,20423,12645,4958,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11608529,18410574,21909083,23348362,23932718,24184698,24824080,25006226,25057734,25098432,25118855,25131500,25136458,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705,25138705
16,kevinhart2016,Kevin Hart: What Now?,14831645,5396910,2321925,767370,215785,40970,8716,4417,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14831645,20228555,22550480,23317850,23533635,23574605,23583321,23587738,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043,23591043
