,Movie_title,Year,Genre,Average_Rating,Tomatometer,RT_link,Audience_Rating,RT_link,IMDb,IMDb_link,Letterboxd,LB_link,Metascore,Ms_link
2618,Tully,2018,"Comedy, Drama, Mystery",76,86,https://www.rottentomatoes.com/m/tully_2018/,75,https://www.rottentomatoes.com/m/tully_2018/,70,https://www.imdb.com/title/tt5610554,73,https://flickmetrix.com/#,75,https://flickmetrix.com/#
2619,21 Jump Street,2012,"Action, Comedy, Crime",76,85,https://www.rottentomatoes.com/m/21_jump_street_2011?,82,https://www.rottentomatoes.com/m/21_jump_street_2011?,72,https://www.imdb.com/title/tt1232829,70,https://flickmetrix.com/#,69,https://flickmetrix.com/#
2620,Akeelah and the Bee,2006,Drama,76,85,https://www.rottentomatoes.com/search/?search=Akeelah%20and%20the%20Bee,81,https://www.rottentomatoes.com/search/?search=Akeelah%20and%20the%20Bee,74,https://www.imdb.com/title/tt0437800,66,https://flickmetrix.com/#,72,https://flickmetrix.com/#
2621,Big Fish,2003,"Adventure, Drama, Fantasy, Romance",76,76,https://www.rottentomatoes.com/search/?search=Big%20Fish,89,https://www.rottentomatoes.com/search/?search=Big%20Fish,80,https://www.imdb.com/title/tt0319061,75,https://flickmetrix.com/#,58,https://flickmetrix.com/#
2622,Broken Flowers,2005,"Comedy, Drama, Mystery, Romance",76,87,https://www.rottentomatoes.com/search/?search=Broken%20Flowers,70,https://www.rottentomatoes.com/search/?search=Broken%20Flowers,72,https://www.imdb.com/title/tt0412019,70,https://flickmetrix.com/#,79,https://flickmetrix.com/#
2623,Colette,2018,"Biography, Drama, History",76,87,https://www.rottentomatoes.com/search/?search=Colette,78,https://www.rottentomatoes.com/search/?search=Colette,68,https://www.imdb.com/title/tt5437928,71,https://flickmetrix.com/#,74,https://flickmetrix.com/#
2624,Dogman,2018,"Crime, Drama, Thriller",76,77,https://www.rottentomatoes.com/m/dogman_2018/,79,https://www.rottentomatoes.com/m/dogman_2018/,74,https://www.imdb.com/title/tt6768578,73,https://flickmetrix.com/#,75,https://flickmetrix.com/#
2625,Friday Night Lights,2004,"Action, Drama, Sport",76,81,https://www.rottentomatoes.com/search/?search=Friday%20Night%20Lights,85,https://www.rottentomatoes.com/search/?search=Friday%20Night%20Lights,73,https://www.imdb.com/title/tt0390022,69,https://flickmetrix.com/#,70,https://flickmetrix.com/#
2626,Henry: Portrait of a Serial Killer,1986,"Biography, Crime, Drama, Horror, Thriller",76,86,https://www.rottentomatoes.com/search/?search=Henry:%20Portrait%20of%20a%20Serial%20Killer,71,https://www.rottentomatoes.com/search/?search=Henry:%20Portrait%20of%20a%20Serial%20Killer,70,https://www.imdb.com/title/tt0099763,71,https://flickmetrix.com/#,80,https://flickmetrix.com/#
2627,Martha Marcy May Marlene,2011,"Drama, Mystery, Thriller",76,90,https://www.rottentomatoes.com/m/martha_marcy_may_marlene/,71,https://www.rottentomatoes.com/m/martha_marcy_may_marlene/,69,https://www.imdb.com/title/tt1441326,73,https://flickmetrix.com/#,75,https://flickmetrix.com/#
2628,Match Point,2005,"Drama, Romance, Thriller",76,76,https://www.rottentomatoes.com/search/?search=Match%20Point,81,https://www.rottentomatoes.com/search/?search=Match%20Point,76,https://www.imdb.com/title/tt0416320,73,https://flickmetrix.com/#,72,https://flickmetrix.com/#
2629,Merchants of Doubt,2014,Documentary,76,84,https://www.rottentomatoes.com/search/?search=Merchants%20of%20Doubt,78,https://www.rottentomatoes.com/search/?search=Merchants%20of%20Doubt,77,https://www.imdb.com/title/tt3675568,69,https://flickmetrix.com/#,70,https://flickmetrix.com/#
2630,Morvern Callar,2002,Drama,76,84,https://www.rottentomatoes.com/search/?search=Morvern%20Callar,74,https://www.rottentomatoes.com/search/?search=Morvern%20Callar,68,https://www.imdb.com/title/tt0300214,74,https://flickmetrix.com/#,78,https://flickmetrix.com/#
2631,Mutual Appreciation,2005,Comedy,76,85,https://www.rottentomatoes.com/search/?search=Mutual%20Appreciation,71,https://www.rottentomatoes.com/search/?search=Mutual%20Appreciation,69,https://www.imdb.com/title/tt0446747,69,https://flickmetrix.com/#,84,https://flickmetrix.com/#
2632,School of Rock,2003,"Comedy, Music",76,91,https://www.rottentomatoes.com/search/?search=School%20of%20Rock,64,https://www.rottentomatoes.com/search/?search=School%20of%20Rock,71,https://www.imdb.com/title/tt0332379,70,https://flickmetrix.com/#,82,https://flickmetrix.com/#
2633,Slow West,2015,"Adventure, Western",76,92,https://www.rottentomatoes.com/m/slow_west_2015/,74,https://www.rottentomatoes.com/m/slow_west_2015/,69,https://www.imdb.com/title/tt3205376,71,https://flickmetrix.com/#,72,https://flickmetrix.com/#
2634,The Attack,2012,Drama,76,86,https://www.rottentomatoes.com/search/?search=The%20Attack,78,https://www.rottentomatoes.com/search/?search=The%20Attack,71,https://www.imdb.com/title/tt0787442,69,https://flickmetrix.com/#,74,https://flickmetrix.com/#
2635,The Cabin in the Woods,2012,"Comedy, Horror",76,91,https://www.rottentomatoes.com/m/the_cabin_in_the_woods/,74,https://www.rottentomatoes.com/m/the_cabin_in_the_woods/,70,https://www.imdb.com/title/tt1259521,71,https://flickmetrix.com/#,72,https://flickmetrix.com/#
2636,The Memory of a Killer,2003,"Action, Crime, Drama",76,84,https://www.rottentomatoes.com/search/?search=The%20Memory%20of%20a%20Killer,80,https://www.rottentomatoes.com/search/?search=The%20Memory%20of%20a%20Killer,74,https://www.imdb.com/title/tt0374345,67,https://flickmetrix.com/#,73,https://flickmetrix.com/#
2637,The Silence of Lorna,2008,Drama,76,86,https://www.rottentomatoes.com/m/lornas_silence/,69,https://www.rottentomatoes.com/m/lornas_silence/,72,https://www.imdb.com/title/tt1186369,71,https://flickmetrix.com/#,80,https://flickmetrix.com/#
2638,The Virgin Suicides,1999,"Drama, Romance",76,76,https://www.rottentomatoes.com/m/virgin_suicides,81,https://www.rottentomatoes.com/m/virgin_suicides,72,https://www.imdb.com/title/tt0159097,73,https://flickmetrix.com/#,76,https://flickmetrix.com/#
2639,The Widow of Saint-Pierre,2000,"Drama, History, Romance",76,88,https://www.rottentomatoes.com/search/?search=The%20Widow%20of%20Saint-Pierre,77,https://www.rottentomatoes.com/search/?search=The%20Widow%20of%20Saint-Pierre,73,https://www.imdb.com/title/tt0191636,67,https://flickmetrix.com/#,73,https://flickmetrix.com/#
2640,Waitress,2007,"Comedy, Drama, Romance",76,90,https://www.rottentomatoes.com/search/?search=Waitress,73,https://www.rottentomatoes.com/search/?search=Waitress,70,https://www.imdb.com/title/tt0473308,70,https://flickmetrix.com/#,75,https://flickmetrix.com/#
2641,Wendy and Lucy,2008,Drama,76,85,https://www.rottentomatoes.com/search/?search=Wendy%20and%20Lucy,67,https://www.rottentomatoes.com/search/?search=Wendy%20and%20Lucy,71,https://www.imdb.com/title/tt1152850,75,https://flickmetrix.com/#,80,https://flickmetrix.com/#
2642,"Yoo-Hoo, Mrs. Goldberg",2009,"Documentary, Biography",76,93,https://www.rottentomatoes.com/m/yoo_hoo_mrs_goldberg/,78,https://www.rottentomatoes.com/m/yoo_hoo_mrs_goldberg/,72,https://www.imdb.com/title/tt1334479,66,https://flickmetrix.com/#,69,https://flickmetrix.com/#
2643,Cargo,2013,"Short, Drama, Horror, Sci-Fi",76,86,https://www.rottentomatoes.com/search/?search=Cargo,66,https://www.rottentomatoes.com/search/?search=Cargo,77,https://www.imdb.com/title/tt2842128,73,https://flickmetrix.com/#,,https://flickmetrix.com/#
2644,Sing,2016,"Short, Drama, Music",76,72,https://www.rottentomatoes.com/m/sing_2016/,73,https://www.rottentomatoes.com/m/sing_2016/,81,https://www.imdb.com/title/tt4571288,76,https://flickmetrix.com/#,,https://flickmetrix.com/#
2645,The Grocer's Son,2007,Drama,76,90,https://www.rottentomatoes.com/search/?search=The%20Grocer%27s%20Son,75,https://www.rottentomatoes.com/search/?search=The%20Grocer%27s%20Son,70,https://www.imdb.com/title/tt0864770,67,https://flickmetrix.com/#,,https://flickmetrix.com/#
2646,A Pigeon Sat on a Branch Reflecting on Existence,2014,"Comedy, Drama, Fantasy",75,88,https://www.rottentomatoes.com/search/?search=A%20Pigeon%20Sat%20on%20a%20Branch%20Reflecting%20on%20Existence,66,https://www.rottentomatoes.com/search/?search=A%20Pigeon%20Sat%20on%20a%20Branch%20Reflecting%20on%20Existence,70,https://www.imdb.com/title/tt1883180,72,https://flickmetrix.com/#,81,https://flickmetrix.com/#
2647,A Tale of Two Sisters,2003,"Drama, Horror, Mystery, Thriller",75,85,https://www.rottentomatoes.com/search/?search=A%20Tale%20of%20Two%20Sisters,83,https://www.rottentomatoes.com/search/?search=A%20Tale%20of%20Two%20Sisters,72,https://www.imdb.com/title/tt0365376,72,https://flickmetrix.com/#,65,https://flickmetrix.com/#
2648,Arthur Christmas,2011,"Animation, Adventure, Comedy, Family, Fantasy",75,92,https://www.rottentomatoes.com/m/arthur_christmas/,76,https://www.rottentomatoes.com/m/arthur_christmas/,71,https://www.imdb.com/title/tt1430607,69,https://flickmetrix.com/#,69,https://flickmetrix.com/#
2649,Audition,1999,"Drama, Horror, Mystery",75,81,https://www.rottentomatoes.com/search/?search=Audition,80,https://www.rottentomatoes.com/search/?search=Audition,72,https://www.imdb.com/title/tt0235198,75,https://flickmetrix.com/#,69,https://flickmetrix.com/#
2650,Bears,2014,Documentary,75,89,https://www.rottentomatoes.com/m/disneynature_bears/,78,https://www.rottentomatoes.com/m/disneynature_bears/,74,https://www.imdb.com/title/tt2458776,68,https://flickmetrix.com/#,68,https://flickmetrix.com/#
2651,Bridesmaids,2011,"Comedy, Romance",75,90,https://www.rottentomatoes.com/m/bridesmaids_2011/,76,https://www.rottentomatoes.com/m/bridesmaids_2011/,68,https://www.imdb.com/title/tt1478338,68,https://flickmetrix.com/#,75,https://flickmetrix.com/#
2652,Bully,2011,Documentary,75,85,https://www.rottentomatoes.com/m/bully_2012/,78,https://www.rottentomatoes.com/m/bully_2012/,74,https://www.imdb.com/title/tt1682181,66,https://flickmetrix.com/#,74,https://flickmetrix.com/#
2653,Dirty Wars,2013,"Documentary, Crime, Drama, Mystery, War",75,84,https://www.rottentomatoes.com/m/dirty_wars_2013/,74,https://www.rottentomatoes.com/m/dirty_wars_2013/,75,https://www.imdb.com/title/tt2532528,68,https://flickmetrix.com/#,76,https://flickmetrix.com/#
2654,Don't Breathe,2016,"Crime, Horror, Thriller",75,88,https://www.rottentomatoes.com/m/dont_breathe_2016/,78,https://www.rottentomatoes.com/m/dont_breathe_2016/,71,https://www.imdb.com/title/tt4160708,69,https://flickmetrix.com/#,71,https://flickmetrix.com/#
2655,Ever After: A Cinderella Story,1998,"Comedy, Drama, Romance",75,91,https://www.rottentomatoes.com/m/ever_after_a_cinderella_story/,84,https://www.rottentomatoes.com/m/ever_after_a_cinderella_story/,70,https://www.imdb.com/title/tt0120631,66,https://flickmetrix.com/#,66,https://flickmetrix.com/#
2656,Fearless,2006,"Action, Biography, Drama, Sport",75,74,https://www.rottentomatoes.com/search/?search=Fearless,86,https://www.rottentomatoes.com/search/?search=Fearless,77,https://www.imdb.com/title/tt0446059,70,https://flickmetrix.com/#,70,https://flickmetrix.com/#
2657,Four Lions,2010,"Comedy, Crime, Drama",75,83,https://www.rottentomatoes.com/m/four_lions/,79,https://www.rottentomatoes.com/m/four_lions/,73,https://www.imdb.com/title/tt1341167,74,https://flickmetrix.com/#,68,https://flickmetrix.com/#
2658,Gremlins,1984,"Comedy, Fantasy, Horror",75,84,https://www.rottentomatoes.com/m/gremlins/,78,https://www.rottentomatoes.com/m/gremlins/,72,https://www.imdb.com/title/tt0087363,73,https://flickmetrix.com/#,70,https://flickmetrix.com/#
2659,I Don't Feel at Home in This World Anymore.,2017,"Comedy, Crime, Drama, Thriller",75,88,https://www.rottentomatoes.com/m/i_dont_feel_at_home_in_this_world_anymore/,77,https://www.rottentomatoes.com/m/i_dont_feel_at_home_in_this_world_anymore/,69,https://www.imdb.com/title/tt5710514,68,https://flickmetrix.com/#,75,https://flickmetrix.com/#
2660,Love & Friendship,2016,"Comedy, Drama, Romance",75,97,https://www.rottentomatoes.com/m/love_and_friendship/,60,https://www.rottentomatoes.com/m/love_and_friendship/,64,https://www.imdb.com/title/tt3068194,69,https://flickmetrix.com/#,87,https://flickmetrix.com/#
2661,My Dog Tulip,2009,"Animation, Drama",75,90,https://www.rottentomatoes.com/search/?search=My%20Dog%20Tulip,70,https://www.rottentomatoes.com/search/?search=My%20Dog%20Tulip,69,https://www.imdb.com/title/tt0843358,68,https://flickmetrix.com/#,80,https://flickmetrix.com/#
2662,Na-moo-eobs-neun san,2008,Drama,75,87,https://www.rottentomatoes.com/search/?search=Na-moo-eobs-neun%20san,72,https://www.rottentomatoes.com/search/?search=Na-moo-eobs-neun%20san,72,https://www.imdb.com/title/tt1143155,71,https://flickmetrix.com/#,75,https://flickmetrix.com/#
2663,Obvious Child,2014,"Comedy, Drama, Romance",75,90,https://www.rottentomatoes.com/m/obvious_child/,72,https://www.rottentomatoes.com/m/obvious_child/,68,https://www.imdb.com/title/tt2910274,71,https://flickmetrix.com/#,76,https://flickmetrix.com/#
2664,"Paris, je t'aime",2006,"Comedy, Drama, Romance",75,87,"https://www.rottentomatoes.com/search/?search=Paris,%20je%20t%27aime",84,"https://www.rottentomatoes.com/search/?search=Paris,%20je%20t%27aime",73,https://www.imdb.com/title/tt0401711,67,https://flickmetrix.com/#,66,https://flickmetrix.com/#
2665,Point Blank,2010,"Action, Crime, Drama, Thriller",75,91,https://www.rottentomatoes.com/search/?search=Point%20Blank,77,https://www.rottentomatoes.com/search/?search=Point%20Blank,68,https://www.imdb.com/title/tt1545759,66,https://flickmetrix.com/#,75,https://flickmetrix.com/#
2666,Professor Marston and the Wonder Women,2017,"Biography, Drama",75,86,https://www.rottentomatoes.com/m/professor_marston_and_the_wonder_women/,78,https://www.rottentomatoes.com/m/professor_marston_and_the_wonder_women/,71,https://www.imdb.com/title/tt6133130,74,https://flickmetrix.com/#,68,https://flickmetrix.com/#
2667,Riding Alone for Thousands of Miles,2005,Drama,75,80,https://www.rottentomatoes.com/search/?search=Riding%20Alone%20for%20Thousands%20of%20Miles,81,https://www.rottentomatoes.com/search/?search=Riding%20Alone%20for%20Thousands%20of%20Miles,74,https://www.imdb.com/title/tt0437447,69,https://flickmetrix.com/#,73,https://flickmetrix.com/#
2668,Startup.com,2001,Documentary,75,92,https://www.rottentomatoes.com/m/startupcom/,73,https://www.rottentomatoes.com/m/startupcom/,71,https://www.imdb.com/title/tt0256408,66,https://flickmetrix.com/#,75,https://flickmetrix.com/#
2669,The Woodsman,2004,"Drama, Romance",75,88,https://www.rottentomatoes.com/search/?search=The%20Woodsman,77,https://www.rottentomatoes.com/search/?search=The%20Woodsman,72,https://www.imdb.com/title/tt0361127,68,https://flickmetrix.com/#,72,https://flickmetrix.com/#
2670,To Die For,1995,"Comedy, Crime, Drama",75,88,https://www.rottentomatoes.com/m/1066712_to_die_for?,65,https://www.rottentomatoes.com/m/1066712_to_die_for?,68,https://www.imdb.com/title/tt0114681,70,https://flickmetrix.com/#,86,https://flickmetrix.com/#
2671,Zama,2017,Drama,75,96,https://www.rottentomatoes.com/search/?search=Zama,53,https://www.rottentomatoes.com/search/?search=Zama,67,https://www.imdb.com/title/tt3409848,72,https://flickmetrix.com/#,89,https://flickmetrix.com/#
2672,The Butcher Boy,1997,"Comedy, Drama",75,77,https://www.rottentomatoes.com/search/?search=The%20Butcher%20Boy,82,https://www.rottentomatoes.com/search/?search=The%20Butcher%20Boy,72,https://www.imdb.com/title/tt0118804,70,https://flickmetrix.com/#,,https://flickmetrix.com/#
2673,12,2007,"Crime, Drama, Thriller, War",75,76,https://www.rottentomatoes.com/search/?search=12,83,https://www.rottentomatoes.com/search/?search=12,77,https://www.imdb.com/title/tt0488478,68,https://flickmetrix.com/#,72,https://flickmetrix.com/#
2674,Annihilation,2018,"Adventure, Drama, Horror, Mystery, Sci-Fi, Thriller",75,88,https://www.rottentomatoes.com/m/annihilation/,66,https://www.rottentomatoes.com/m/annihilation/,69,https://www.imdb.com/title/tt2798920,74,https://flickmetrix.com/#,79,https://flickmetrix.com/#
2675,Ant-Man and the Wasp,2018,"Action, Adventure, Comedy, Sci-Fi",75,88,https://www.rottentomatoes.com/m/ant_man_and_the_wasp/,78,https://www.rottentomatoes.com/m/ant_man_and_the_wasp/,72,https://www.imdb.com/title/tt5095030,68,https://flickmetrix.com/#,70,https://flickmetrix.com/#
2676,Attack the Block,2011,"Action, Comedy, Sci-Fi, Thriller",75,90,https://www.rottentomatoes.com/m/attack_the_block/,74,https://www.rottentomatoes.com/m/attack_the_block/,66,https://www.imdb.com/title/tt1478964,71,https://flickmetrix.com/#,75,https://flickmetrix.com/#
2677,Doubt,2008,"Drama, Mystery",75,80,https://www.rottentomatoes.com/search/?search=Doubt,78,https://www.rottentomatoes.com/search/?search=Doubt,75,https://www.imdb.com/title/tt0918927,75,https://flickmetrix.com/#,68,https://flickmetrix.com/#
2678,Ginger Snaps,2000,"Drama, Fantasy, Horror",75,89,https://www.rottentomatoes.com/m/ginger_snaps/,78,https://www.rottentomatoes.com/m/ginger_snaps/,68,https://www.imdb.com/title/tt0210070,71,https://flickmetrix.com/#,70,https://flickmetrix.com/#
2679,Harry Potter and the Order of the Phoenix,2007,"Adventure, Family, Fantasy, Mystery",75,77,https://www.rottentomatoes.com/search/?search=Harry%20Potter%20and%20the%20Order%20of%20the%20Phoenix,81,https://www.rottentomatoes.com/search/?search=Harry%20Potter%20and%20the%20Order%20of%20the%20Phoenix,75,https://www.imdb.com/title/tt0373889,72,https://flickmetrix.com/#,71,https://flickmetrix.com/#
2680,Harry Potter and the Sorcerer's Stone,2001,"Adventure, Family, Fantasy",75,80,https://www.rottentomatoes.com/m/harry_potter_and_the_sorcerers_stone,82,https://www.rottentomatoes.com/m/harry_potter_and_the_sorcerers_stone,76,https://www.imdb.com/title/tt0241527,74,https://flickmetrix.com/#,64,https://flickmetrix.com/#
2681,Hercules,1997,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",75,83,https://www.rottentomatoes.com/m/hercules,75,https://www.rottentomatoes.com/m/hercules,73,https://www.imdb.com/title/tt0119282,71,https://flickmetrix.com/#,74,https://flickmetrix.com/#
2682,Hustle & Flow,2005,"Crime, Drama, Music",75,82,https://www.rottentomatoes.com/search/?search=Hustle%20&%20Flow,82,https://www.rottentomatoes.com/search/?search=Hustle%20&%20Flow,74,https://www.imdb.com/title/tt0410097,70,https://flickmetrix.com/#,68,https://flickmetrix.com/#
2683,In a Better World,2010,"Drama, Romance",75,77,https://www.rottentomatoes.com/search/?search=In%20a%20Better%20World,86,https://www.rottentomatoes.com/search/?search=In%20a%20Better%20World,76,https://www.imdb.com/title/tt1340107,72,https://flickmetrix.com/#,65,https://flickmetrix.com/#
2684,Jump Tomorrow,2001,"Drama, Romance, Comedy",75,81,https://www.rottentomatoes.com/m/jump_tomorrow,88,https://www.rottentomatoes.com/m/jump_tomorrow,72,https://www.imdb.com/title/tt0273300,67,https://flickmetrix.com/#,68,https://flickmetrix.com/#
2685,Kandahar,2001,"Biography, Drama, War",75,89,https://www.rottentomatoes.com/search/?search=Kandahar,75,https://www.rottentomatoes.com/search/?search=Kandahar,68,https://www.imdb.com/title/tt0283431,68,https://flickmetrix.com/#,76,https://flickmetrix.com/#
2686,Lady Macbeth,2016,"Drama, Romance",75,89,https://www.rottentomatoes.com/m/lady_macbeth/,71,https://www.rottentomatoes.com/m/lady_macbeth/,69,https://www.imdb.com/title/tt4291600,71,https://flickmetrix.com/#,76,https://flickmetrix.com/#
2687,Mountains May Depart,2015,"Drama, Romance",75,92,https://www.rottentomatoes.com/search/?search=Mountains%20May%20Depart,66,https://www.rottentomatoes.com/search/?search=Mountains%20May%20Depart,68,https://www.imdb.com/title/tt3740778,71,https://flickmetrix.com/#,79,https://flickmetrix.com/#
2688,North Face,2008,"Adventure, Biography, Drama, History, Sport",75,84,https://www.rottentomatoes.com/search/?search=North%20Face,81,https://www.rottentomatoes.com/search/?search=North%20Face,74,https://www.imdb.com/title/tt0844457,70,https://flickmetrix.com/#,67,https://flickmetrix.com/#
2689,Old Joy,2006,Drama,75,84,https://www.rottentomatoes.com/search/?search=Old%20Joy,71,https://www.rottentomatoes.com/search/?search=Old%20Joy,67,https://www.imdb.com/title/tt0468526,70,https://flickmetrix.com/#,84,https://flickmetrix.com/#
2690,Rain,2001,"Drama, Romance",75,85,https://www.rottentomatoes.com/m/1111741-rain,84,https://www.rottentomatoes.com/m/1111741-rain,70,https://www.imdb.com/title/tt0287645,66,https://flickmetrix.com/#,71,https://flickmetrix.com/#
2691,Roger Dodger,2002,"Comedy, Drama",75,88,https://www.rottentomatoes.com/search/?search=Roger%20Dodger,76,https://www.rottentomatoes.com/search/?search=Roger%20Dodger,70,https://www.imdb.com/title/tt0299117,67,https://flickmetrix.com/#,75,https://flickmetrix.com/#
2692,Shine a Light,2008,"Documentary, Biography, Music",75,86,https://www.rottentomatoes.com/search/?search=Shine%20a%20Light,74,https://www.rottentomatoes.com/search/?search=Shine%20a%20Light,72,https://www.imdb.com/title/tt0893382,68,https://flickmetrix.com/#,76,https://flickmetrix.com/#
2693,The Fault in Our Stars,2014,"Drama, Romance",75,80,https://www.rottentomatoes.com/m/the_fault_in_our_stars/,85,https://www.rottentomatoes.com/m/the_fault_in_our_stars/,77,https://www.imdb.com/title/tt2582846,65,https://flickmetrix.com/#,69,https://flickmetrix.com/#
2694,The Good Lie,2014,"Biography, Drama",75,87,https://www.rottentomatoes.com/m/the_good_lie_2013/,82,https://www.rottentomatoes.com/m/the_good_lie_2013/,74,https://www.imdb.com/title/tt2652092,68,https://flickmetrix.com/#,65,https://flickmetrix.com/#
2695,The Road to Guantanamo,2006,"Documentary, Drama, War",75,86,https://www.rottentomatoes.com/search/?search=The%20Road%20to%20Guantanamo,82,https://www.rottentomatoes.com/search/?search=The%20Road%20to%20Guantanamo,75,https://www.imdb.com/title/tt0468094,69,https://flickmetrix.com/#,64,https://flickmetrix.com/#
2696,Tinker Tailor Soldier Spy,2011,"Drama, Mystery, Thriller",75,83,https://www.rottentomatoes.com/search/?search=Tinker%20Tailor%20Soldier%20Spy,65,https://www.rottentomatoes.com/search/?search=Tinker%20Tailor%20Soldier%20Spy,71,https://www.imdb.com/title/tt1340800,72,https://flickmetrix.com/#,85,https://flickmetrix.com/#
2697,Upstream Color,2013,"Drama, Sci-Fi",75,86,https://www.rottentomatoes.com/m/upstream_color/,69,https://www.rottentomatoes.com/m/upstream_color/,67,https://www.imdb.com/title/tt2084989,73,https://flickmetrix.com/#,81,https://flickmetrix.com/#
2698,Va Savoir (Who Knows?),2001,"Comedy, Crime, Drama",75,86,https://www.rottentomatoes.com/m/va_savoir/,68,https://www.rottentomatoes.com/m/va_savoir/,70,https://www.imdb.com/title/tt0242994,73,https://flickmetrix.com/#,79,https://flickmetrix.com/#
2699,Zelary,2003,"Romance, Drama",75,73,https://www.rottentomatoes.com/search/?search=Zelary,90,https://www.rottentomatoes.com/search/?search=Zelary,77,https://www.imdb.com/title/tt0288330,70,https://flickmetrix.com/#,66,https://flickmetrix.com/#
2700,13 Tzameti,2005,"Crime, Drama, Thriller",75,84,https://www.rottentomatoes.com/search/?search=13%20Tzameti,85,https://www.rottentomatoes.com/search/?search=13%20Tzameti,74,https://www.imdb.com/title/tt0475169,71,https://flickmetrix.com/#,61,https://flickmetrix.com/#
2701,Blind Spot. Hitler's Secretary,2002,"Documentary, Biography, War",75,85,https://www.rottentomatoes.com/search/?search=Blind%20Spot.%20Hitler%27s%20Secretary,70,https://www.rottentomatoes.com/search/?search=Blind%20Spot.%20Hitler%27s%20Secretary,73,https://www.imdb.com/title/tt0311320,68,https://flickmetrix.com/#,79,https://flickmetrix.com/#
2702,Broken Embraces,2009,"Drama, Romance, Thriller",75,81,https://www.rottentomatoes.com/search/?search=Broken%20Embraces,75,https://www.rottentomatoes.com/search/?search=Broken%20Embraces,72,https://www.imdb.com/title/tt0913425,71,https://flickmetrix.com/#,76,https://flickmetrix.com/#
2703,Cemetery of Splendor,2015,"Drama, Fantasy",75,96,https://www.rottentomatoes.com/search/?search=Cemetery%20of%20Splendor,61,https://www.rottentomatoes.com/search/?search=Cemetery%20of%20Splendor,68,https://www.imdb.com/title/tt2818654,75,https://flickmetrix.com/#,,https://flickmetrix.com/#
2704,Dark City,1998,"Mystery, Sci-Fi, Thriller",75,75,https://www.rottentomatoes.com/m/dark_city/,84,https://www.rottentomatoes.com/m/dark_city/,77,https://www.imdb.com/title/tt0118929,73,https://flickmetrix.com/#,66,https://flickmetrix.com/#
2705,Dave,1993,"Comedy, Romance",75,95,https://www.rottentomatoes.com/m/dave/,72,https://www.rottentomatoes.com/m/dave/,68,https://www.imdb.com/title/tt0106673,65,https://flickmetrix.com/#,,https://flickmetrix.com/#
2706,Get Shorty,1995,"Comedy, Crime, Thriller",75,87,https://www.rottentomatoes.com/m/get_shorty/,70,https://www.rottentomatoes.com/m/get_shorty/,69,https://www.imdb.com/title/tt0113161,67,https://flickmetrix.com/#,82,https://flickmetrix.com/#
2707,I Served the King of England,2006,"Comedy, Drama, Romance, War",75,79,https://www.rottentomatoes.com/search/?search=I%20Served%20the%20King%20of%20England,81,https://www.rottentomatoes.com/search/?search=I%20Served%20the%20King%20of%20England,74,https://www.imdb.com/title/tt0284363,69,https://flickmetrix.com/#,72,https://flickmetrix.com/#
2708,Journey's End,2017,"Drama, War",75,93,https://www.rottentomatoes.com/m/journeys_end_2018/,73,https://www.rottentomatoes.com/m/journeys_end_2018/,66,https://www.imdb.com/title/tt3780500,70,https://flickmetrix.com/#,73,https://flickmetrix.com/#
2709,"Lo and Behold, Reveries of the Connected World",2016,Documentary,75,93,https://www.rottentomatoes.com/m/lo_and_behold_reveries_of_the_connected_world/,67,https://www.rottentomatoes.com/m/lo_and_behold_reveries_of_the_connected_world/,71,https://www.imdb.com/title/tt5275828,68,https://flickmetrix.com/#,76,https://flickmetrix.com/#
2710,Mongol: The Rise of Genghis Khan,2007,"Action, Adventure, Biography, Drama, History, War",75,85,https://www.rottentomatoes.com/search/?search=Mongol:%20The%20Rise%20of%20Genghis%20Khan,76,https://www.rottentomatoes.com/search/?search=Mongol:%20The%20Rise%20of%20Genghis%20Khan,73,https://www.imdb.com/title/tt0416044,67,https://flickmetrix.com/#,74,https://flickmetrix.com/#
2711,Murderous Maids,2000,"Biography, Crime, Drama",75,91,https://www.rottentomatoes.com/search/?search=Murderous%20Maids,70,https://www.rottentomatoes.com/search/?search=Murderous%20Maids,70,https://www.imdb.com/title/tt0216578,66,https://flickmetrix.com/#,78,https://flickmetrix.com/#
2712,Open Range,2003,"Action, Drama, Romance, Western",75,79,https://www.rottentomatoes.com/search/?search=Open%20Range,83,https://www.rottentomatoes.com/search/?search=Open%20Range,75,https://www.imdb.com/title/tt0316356,71,https://flickmetrix.com/#,67,https://flickmetrix.com/#
2713,Pierrepoint: The Last Hangman,2005,"Biography, Crime, Drama",75,77,https://www.rottentomatoes.com/search/?search=Pierrepoint:%20The%20Last%20Hangman,85,https://www.rottentomatoes.com/search/?search=Pierrepoint:%20The%20Last%20Hangman,75,https://www.imdb.com/title/tt0462477,70,https://flickmetrix.com/#,68,https://flickmetrix.com/#
2714,Rabbit Hole,2010,Drama,75,87,https://www.rottentomatoes.com/search/?search=Rabbit%20Hole,72,https://www.rottentomatoes.com/search/?search=Rabbit%20Hole,70,https://www.imdb.com/title/tt0935075,70,https://flickmetrix.com/#,76,https://flickmetrix.com/#
